,X_array,Y
54,"[3, 15, 4, 11, 1, 0, 1, 1, 2, 5, 0, 8, 0, 2, 1, 0, 0, 7, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 4, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 1, 1, 0, 0, 2, 0, 0]",1
55,"[12, 1, 4, 11, 5, 0, 3, 4, 1, 0, 0, 0, 1, 0, 0, 2, 4, 1, 1, 5, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2]",1
56,"[9, 8, 8, 4, 1, 3, 4, 1, 2, 3, 0, 3, 5, 1, 1, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0]",1
57,"[23, 10, 8, 22, 10, 3, 2, 7, 1, 3, 2, 4, 5, 2, 0, 1, 7, 2, 4, 9, 4, 2, 1, 2, 1, 2, 0, 0, 1, 1, 0, 0, 4, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 1, 1, 0, 2, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 3, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 3, 4]",1
58,"[3, 10, 7, 9, 0, 2, 0, 1, 1, 2, 4, 3, 0, 2, 2, 2, 1, 4, 1, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1]",1
59,"[10, 6, 1, 10, 4, 4, 0, 2, 3, 0, 0, 3, 0, 0, 0, 0, 2, 2, 1, 5, 2, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3]",1
60,"[13, 4, 9, 7, 6, 1, 2, 4, 2, 0, 1, 1, 1, 2, 3, 2, 3, 1, 3, 0, 3, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1
61,"[13, 12, 8, 11, 3, 4, 2, 4, 4, 3, 2, 3, 2, 4, 0, 1, 3, 1, 4, 3, 1, 1, 1, 0, 2, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 1, 0, 2, 2, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 1]",1
62,"[8, 6, 9, 6, 1, 2, 3, 1, 4, 1, 1, 0, 2, 2, 3, 2, 1, 1, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]",1
63,"[13, 8, 9, 2, 6, 4, 3, 0, 3, 2, 1, 2, 3, 2, 3, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
64,"[10, 4, 8, 7, 4, 2, 3, 1, 1, 0, 0, 2, 3, 2, 1, 2, 2, 0, 4, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0]",1
65,"[9, 3, 6, 7, 2, 1, 3, 3, 2, 0, 0, 0, 2, 1, 1, 2, 3, 1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",1
66,"[9, 5, 8, 11, 3, 1, 2, 3, 1, 0, 1, 3, 2, 2, 1, 2, 3, 2, 3, 3, 1, 0, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1]",1
67,"[8, 1, 5, 14, 3, 0, 1, 3, 0, 0, 0, 1, 1, 1, 1, 2, 3, 0, 3, 8, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 5]",1
68,"[8, 5, 8, 6, 1, 1, 4, 1, 2, 2, 0, 1, 1, 2, 2, 3, 3, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",1
69,"[9, 8, 8, 10, 3, 1, 2, 3, 3, 2, 0, 3, 1, 2, 2, 2, 2, 3, 4, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 2, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2, 1, 0, 1, 1, 0, 1, 0, 0]",1
70,"[4, 9, 1, 14, 1, 1, 1, 1, 2, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 13, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12]",1
71,"[12, 9, 11, 11, 4, 2, 2, 4, 3, 2, 0, 4, 4, 3, 3, 0, 0, 2, 6, 3, 2, 0, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 0, 1, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 3, 0, 0, 0, 3, 0]",1
72,"[4, 8, 7, 6, 0, 0, 3, 1, 2, 2, 1, 3, 1, 4, 1, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 1, 0, 1]",1
73,"[18, 8, 14, 9, 6, 5, 3, 4, 2, 1, 1, 4, 6, 1, 6, 1, 3, 1, 4, 0, 2, 1, 1, 2, 1, 1, 0, 3, 1, 0, 1, 1, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 1, 3, 1, 1, 0, 0, 0, 1, 3, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0]",1
74,"[4, 10, 12, 8, 0, 2, 2, 0, 2, 3, 1, 4, 2, 2, 4, 3, 0, 3, 4, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 3, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",1
75,"[6, 8, 9, 4, 1, 1, 2, 2, 2, 3, 2, 1, 2, 3, 3, 0, 0, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
76,"[2, 6, 13, 9, 1, 0, 1, 0, 0, 0, 2, 3, 1, 5, 3, 4, 0, 1, 6, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 1, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 1, 0, 1, 1, 0]",1
77,"[8, 9, 4, 9, 3, 1, 2, 2, 2, 2, 0, 5, 2, 1, 1, 0, 0, 5, 1, 2, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0]",1
78,"[5, 7, 10, 11, 0, 3, 1, 1, 2, 0, 0, 4, 2, 3, 3, 2, 1, 1, 6, 3, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 0, 1, 1, 1]",1
79,"[6, 12, 3, 7, 0, 2, 1, 2, 3, 6, 0, 3, 2, 1, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 2, 1, 0, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1
80,"[9, 7, 8, 13, 3, 2, 3, 1, 2, 1, 0, 3, 1, 1, 1, 5, 3, 3, 4, 3, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 3, 1, 1, 1, 0]",1
81,"[3, 6, 8, 4, 0, 1, 2, 0, 0, 2, 2, 2, 2, 2, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
82,"[12, 9, 8, 5, 7, 0, 4, 1, 3, 4, 0, 2, 2, 3, 1, 1, 0, 2, 3, 0, 4, 0, 2, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",1
83,"[9, 8, 20, 5, 1, 1, 6, 1, 0, 2, 4, 2, 7, 5, 5, 2, 0, 0, 5, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 5, 1, 0, 0, 3, 2, 3, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0]",1
84,"[8, 8, 5, 4, 2, 2, 2, 2, 3, 1, 2, 1, 1, 2, 1, 1, 1, 3, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
85,"[4, 4, 7, 8, 0, 1, 1, 2, 0, 2, 0, 2, 2, 0, 3, 1, 2, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1
86,"[13, 10, 17, 15, 3, 2, 3, 5, 3, 2, 0, 5, 5, 2, 8, 1, 2, 3, 6, 4, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 3, 0, 1, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 2, 1, 1, 0, 0, 1, 4, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 1, 1, 4, 0, 1, 0, 2, 1]",1
87,"[6, 5, 9, 6, 2, 0, 3, 1, 2, 1, 1, 1, 1, 2, 1, 4, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0]",1
88,"[10, 10, 7, 6, 1, 4, 1, 4, 5, 4, 1, 0, 2, 2, 2, 0, 2, 0, 3, 1, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 2, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",1
89,"[14, 11, 18, 4, 5, 3, 6, 0, 4, 1, 3, 3, 4, 6, 6, 1, 0, 1, 3, 0, 2, 0, 3, 0, 1, 1, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 0, 2, 0, 1, 3, 4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]",1
90,"[6, 23, 12, 6, 0, 5, 1, 0, 3, 12, 3, 5, 2, 4, 5, 0, 1, 2, 2, 1, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 6, 1, 3, 0, 1, 1, 0, 1, 1, 2, 1, 0, 2, 0, 0, 0, 0, 2, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0]",1
91,"[8, 9, 17, 6, 1, 2, 4, 1, 2, 0, 4, 3, 4, 6, 4, 2, 0, 1, 5, 0, 0, 0, 1, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 3, 0, 0, 2, 1, 1, 1, 0, 3, 2, 0, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0]",1
92,"[4, 6, 8, 4, 1, 0, 1, 2, 1, 2, 1, 2, 1, 3, 3, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0]",1
93,"[2, 14, 18, 9, 1, 0, 1, 0, 0, 1, 8, 5, 1, 8, 7, 1, 0, 5, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 4, 0, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 4, 4, 0, 3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 0, 1, 0, 1, 0, 1, 1, 0]",1
94,"[12, 5, 2, 8, 3, 3, 1, 5, 2, 1, 1, 1, 2, 0, 0, 0, 4, 1, 0, 2, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",1
95,"[14, 7, 10, 13, 4, 3, 3, 4, 3, 1, 0, 2, 4, 1, 3, 2, 3, 2, 4, 4, 2, 0, 0, 2, 0, 0, 0, 2, 2, 0, 1, 0, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 0, 1, 2]",1
96,"[9, 9, 2, 11, 1, 2, 1, 4, 6, 1, 0, 2, 0, 1, 0, 1, 2, 4, 1, 4, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2]",1
97,"[13, 3, 4, 9, 5, 2, 2, 4, 2, 0, 0, 1, 3, 0, 1, 0, 2, 1, 1, 4, 3, 0, 2, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]",1
98,"[8, 13, 9, 6, 1, 4, 2, 1, 3, 7, 0, 3, 2, 2, 2, 2, 1, 0, 5, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 4, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0]",1
99,"[5, 7, 10, 5, 1, 0, 4, 0, 1, 3, 0, 2, 2, 2, 3, 3, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0]",1
100,"[9, 12, 1, 4, 3, 3, 1, 2, 5, 5, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
101,"[5, 8, 6, 12, 0, 1, 0, 4, 1, 3, 1, 3, 0, 1, 3, 2, 3, 3, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 0]",1
102,"[12, 8, 11, 8, 3, 2, 4, 3, 6, 0, 2, 0, 2, 1, 2, 5, 1, 5, 2, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 3, 1, 1, 1, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",1
103,"[1, 7, 10, 6, 0, 0, 1, 0, 1, 1, 3, 2, 0, 3, 3, 3, 0, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0, 0]",1
104,"[5, 17, 10, 7, 1, 2, 1, 1, 2, 6, 5, 4, 2, 6, 0, 1, 0, 2, 4, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 3, 2, 1, 4, 0, 0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0]",1
105,"[10, 6, 7, 6, 1, 5, 3, 1, 5, 0, 0, 1, 3, 0, 1, 2, 1, 1, 3, 1, 0, 0, 1, 0, 4, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",1
106,"[15, 6, 13, 16, 3, 2, 6, 3, 0, 1, 1, 4, 7, 1, 2, 3, 5, 2, 3, 6, 1, 1, 1, 0, 0, 0, 1, 1, 3, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 2, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 3, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 3]",1
107,"[7, 9, 13, 10, 0, 1, 5, 1, 2, 1, 1, 5, 3, 5, 4, 0, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 2, 0, 1, 2, 0, 1, 0, 1, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 3, 0, 0, 1, 1, 1, 0]",1
