,X_array,Y
176,"[4, 15, 7, 10, 1, 2, 0, 1, 1, 6, 2, 5, 1, 1, 1, 4, 1, 6, 3, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 1, 2, 1, 0, 0, 1, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 3, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0]",1
177,"[7, 12, 8, 6, 2, 1, 3, 1, 2, 5, 3, 2, 2, 3, 1, 1, 1, 3, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 3, 2, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
178,"[5, 8, 3, 3, 2, 2, 0, 1, 1, 5, 2, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
179,"[12, 16, 13, 8, 1, 2, 9, 0, 9, 4, 1, 2, 1, 7, 1, 4, 1, 2, 2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 5, 1, 2, 0, 0, 0, 0, 0, 1, 8, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 5, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",1
180,"[6, 3, 8, 13, 0, 1, 2, 3, 1, 0, 0, 2, 3, 0, 0, 4, 2, 2, 6, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 4, 1, 0, 1, 1]",1
181,"[10, 8, 13, 11, 3, 1, 4, 2, 3, 2, 0, 3, 4, 2, 3, 3, 0, 3, 6, 2, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 1, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3, 1, 1, 0, 0, 1, 1, 0]",1
182,"[11, 11, 19, 11, 5, 0, 4, 2, 1, 6, 2, 2, 4, 2, 8, 4, 1, 2, 5, 3, 1, 0, 2, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 3, 1, 2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 0, 0, 1, 1, 0, 1, 1, 2, 4, 1, 0, 3, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 1, 1, 1]",1
183,"[8, 3, 5, 9, 3, 1, 3, 1, 2, 0, 0, 1, 0, 1, 1, 3, 2, 1, 1, 4, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2]",1
184,"[23, 11, 15, 16, 7, 4, 5, 7, 3, 2, 1, 5, 8, 2, 4, 0, 5, 3, 5, 3, 3, 1, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 2, 1, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 3, 0, 2, 0, 2, 1, 3, 2, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 2, 0, 0, 1, 2, 2, 1, 0, 0, 1, 1, 1]",1
185,"[8, 4, 3, 16, 2, 0, 1, 5, 2, 0, 0, 2, 2, 0, 1, 0, 1, 4, 1, 9, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0, 1, 3, 0, 5]",1
186,"[10, 1, 6, 11, 4, 0, 3, 3, 0, 0, 0, 1, 3, 1, 0, 2, 2, 0, 3, 5, 0, 0, 1, 3, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 2, 2]",1
187,"[18, 4, 4, 23, 10, 1, 1, 6, 3, 0, 0, 1, 0, 0, 0, 4, 4, 3, 3, 12, 7, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 3, 3, 0, 2, 6]",1
188,"[7, 8, 22, 5, 1, 2, 4, 0, 3, 1, 2, 2, 2, 4, 12, 3, 1, 1, 3, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 2, 7, 2, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0]",1
189,"[7, 7, 12, 10, 1, 3, 3, 0, 0, 1, 1, 5, 4, 2, 2, 3, 2, 1, 5, 2, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 2, 1, 1, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 1, 1, 1, 0, 0]",1
190,"[12, 10, 9, 4, 4, 4, 3, 1, 2, 3, 4, 1, 5, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 0, 0, 3, 1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
191,"[6, 8, 9, 7, 0, 3, 3, 0, 2, 1, 0, 4, 1, 4, 3, 1, 2, 0, 3, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 3, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1]",1
192,"[8, 3, 4, 12, 2, 1, 1, 4, 0, 1, 0, 1, 2, 0, 1, 1, 4, 0, 2, 6, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 3]",1
193,"[6, 8, 13, 4, 1, 2, 2, 1, 1, 1, 4, 2, 4, 2, 5, 1, 0, 2, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 2, 0, 1, 1, 2, 0, 0, 0, 1, 1, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",1
194,"[6, 3, 9, 11, 0, 1, 2, 3, 2, 0, 0, 1, 1, 0, 4, 4, 2, 2, 3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 2, 1, 0, 2, 0, 0]",1
195,"[5, 7, 9, 7, 1, 2, 2, 0, 1, 1, 1, 4, 1, 4, 0, 3, 1, 0, 6, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 0]",1
196,"[5, 3, 9, 9, 1, 0, 1, 3, 1, 0, 0, 1, 2, 2, 3, 2, 1, 1, 5, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 0]",1
197,"[3, 5, 14, 9, 0, 1, 2, 0, 1, 0, 1, 3, 1, 1, 10, 1, 1, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 7, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 2, 0, 2]",1
198,"[10, 7, 12, 4, 2, 4, 4, 0, 4, 2, 0, 1, 4, 0, 5, 2, 0, 1, 2, 1, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1
199,"[3, 11, 6, 5, 0, 1, 1, 1, 2, 5, 1, 3, 0, 2, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
200,"[6, 4, 6, 7, 1, 0, 3, 2, 0, 1, 1, 2, 2, 2, 0, 2, 2, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1
201,"[7, 11, 13, 9, 0, 1, 5, 1, 3, 1, 3, 4, 2, 5, 3, 2, 1, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 0, 1, 0, 1]",1
202,"[9, 8, 21, 7, 0, 3, 4, 1, 1, 1, 3, 3, 6, 4, 8, 3, 1, 0, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 2, 3, 1, 0, 0, 2, 2, 2, 2, 4, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 0, 0]",1
203,"[4, 5, 10, 8, 1, 1, 1, 1, 1, 1, 0, 3, 2, 2, 3, 2, 0, 1, 6, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 1, 0, 0]",1
204,"[4, 8, 6, 3, 0, 0, 3, 1, 2, 4, 0, 2, 1, 3, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
205,"[21, 22, 10, 9, 7, 7, 5, 2, 7, 10, 2, 3, 5, 3, 1, 0, 1, 2, 2, 4, 2, 2, 2, 1, 3, 3, 0, 1, 3, 1, 0, 0, 0, 1, 1, 0, 4, 0, 2, 1, 3, 4, 2, 1, 0, 2, 0, 0, 1, 0, 0, 2, 1, 3, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 2]",1
206,"[8, 2, 15, 4, 3, 1, 3, 1, 2, 0, 0, 0, 3, 1, 9, 1, 0, 0, 2, 2, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 3, 1, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0]",1
207,"[4, 8, 8, 4, 0, 1, 3, 0, 2, 4, 0, 2, 1, 3, 3, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
208,"[9, 3, 9, 9, 4, 1, 1, 3, 2, 0, 0, 1, 1, 2, 2, 3, 2, 0, 6, 1, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 1, 0]",1
209,"[14, 14, 3, 21, 5, 3, 1, 5, 3, 4, 0, 7, 1, 1, 0, 0, 4, 6, 2, 9, 1, 2, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 3, 2, 0, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 2, 0, 4, 0, 1, 0, 0, 1, 4, 1, 3]",1
210,"[4, 4, 7, 5, 0, 0, 2, 2, 1, 0, 2, 1, 2, 1, 3, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
211,"[3, 6, 8, 13, 0, 1, 1, 1, 2, 2, 0, 2, 1, 2, 3, 2, 0, 1, 4, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 2, 4]",1
212,"[7, 9, 10, 5, 2, 1, 2, 2, 2, 3, 3, 1, 3, 3, 2, 1, 0, 1, 3, 1, 0, 1, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1
213,"[7, 7, 7, 6, 3, 1, 2, 1, 3, 2, 0, 2, 0, 2, 2, 2, 0, 2, 3, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1
214,"[9, 12, 12, 5, 2, 3, 2, 2, 3, 4, 4, 1, 2, 3, 5, 1, 2, 2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 0, 1, 2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
215,"[11, 2, 12, 3, 6, 2, 1, 2, 1, 0, 1, 0, 3, 0, 7, 1, 0, 0, 3, 0, 2, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
216,"[11, 8, 13, 9, 4, 0, 6, 1, 2, 2, 2, 2, 4, 1, 3, 4, 1, 4, 2, 2, 0, 0, 4, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 3, 1, 0, 1, 0, 0, 0, 2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",1
217,"[10, 3, 4, 14, 4, 1, 2, 3, 2, 0, 1, 0, 2, 0, 1, 1, 2, 2, 0, 9, 2, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 7]",1
218,"[7, 2, 4, 14, 3, 1, 0, 3, 1, 0, 0, 1, 0, 0, 3, 0, 3, 0, 1, 10, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 7]",1
219,"[15, 13, 12, 10, 4, 6, 3, 2, 6, 2, 2, 3, 2, 4, 3, 2, 2, 1, 4, 3, 2, 2, 0, 0, 3, 2, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 3, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 1, 1, 0, 0, 2, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 1, 0]",1
220,"[9, 4, 11, 6, 3, 0, 5, 1, 2, 1, 0, 1, 3, 1, 3, 3, 0, 2, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",1
221,"[10, 3, 3, 14, 2, 2, 1, 5, 2, 0, 0, 1, 2, 0, 0, 1, 4, 1, 2, 6, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 2, 1, 1, 2]",1
222,"[14, 6, 7, 15, 4, 3, 1, 6, 2, 1, 1, 2, 3, 1, 0, 3, 5, 1, 5, 3, 1, 1, 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 0, 2, 1, 0, 1, 1]",1
223,"[7, 18, 8, 7, 0, 3, 2, 2, 6, 4, 4, 3, 1, 5, 0, 2, 0, 5, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 2, 2, 2, 3, 0, 0, 1, 1, 2, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",1
224,"[7, 7, 9, 3, 1, 1, 4, 1, 5, 1, 0, 1, 0, 4, 3, 1, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1
225,"[19, 16, 25, 14, 5, 7, 5, 2, 5, 3, 3, 4, 7, 4, 8, 6, 1, 2, 9, 2, 0, 2, 3, 0, 3, 2, 1, 1, 2, 0, 3, 0, 0, 1, 1, 0, 1, 0, 2, 2, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 3, 1, 3, 4, 0, 0, 0, 0, 0, 3, 3, 2, 1, 2, 1, 1, 4, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 1, 2, 4, 0, 0, 1, 1]",1
226,"[5, 5, 12, 5, 0, 1, 3, 1, 3, 0, 1, 1, 1, 3, 4, 3, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0]",1
227,"[9, 4, 4, 7, 3, 1, 2, 2, 1, 1, 1, 1, 2, 1, 0, 1, 2, 1, 1, 3, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 0]",1
228,"[9, 8, 7, 4, 1, 3, 3, 2, 4, 2, 1, 1, 2, 2, 2, 0, 2, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
229,"[12, 6, 16, 11, 3, 1, 6, 2, 3, 1, 0, 2, 5, 3, 5, 2, 1, 1, 5, 4, 0, 0, 2, 1, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 1, 0, 1, 3, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 3, 1]",1
